"organized_path","source_path","bytes","role","status","warning","storage"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-02-25하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-02-25하수수위60분현황.xlsx","19856","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-02-26하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-02-26하수수위60분현황.xlsx","19948","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-02-27하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-02-27하수수위60분현황.xlsx","19979","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-02-28하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-02-28하수수위60분현황.xlsx","20001","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-01하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-01하수수위60분현황.xlsx","19943","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-02하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-02하수수위60분현황.xlsx","19954","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-03하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-03하수수위60분현황.xlsx","20001","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-04하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-04하수수위60분현황.xlsx","19888","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-05하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-05하수수위60분현황.xlsx","19981","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-06하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-06하수수위60분현황.xlsx","19964","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-07하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-07하수수위60분현황.xlsx","19944","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-08하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-08하수수위60분현황.xlsx","19950","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-09하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-09하수수위60분현황.xlsx","19968","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-10하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-10하수수위60분현황.xlsx","19911","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-11하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-11하수수위60분현황.xlsx","19878","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-12하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-12하수수위60분현황.xlsx","19943","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-13하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-13하수수위60분현황.xlsx","19967","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-14하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-14하수수위60분현황.xlsx","19944","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-15하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-15하수수위60분현황.xlsx","19992","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-16하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-16하수수위60분현황.xlsx","19934","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-17하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-17하수수위60분현황.xlsx","20026","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-18하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-18하수수위60분현황.xlsx","19928","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-19하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-19하수수위60분현황.xlsx","19953","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-20하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-20하수수위60분현황.xlsx","19987","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-21하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-21하수수위60분현황.xlsx","19941","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-22하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-22하수수위60분현황.xlsx","19953","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-23하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-23하수수위60분현황.xlsx","19959","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-24하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-24하수수위60분현황.xlsx","19960","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-25하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-25하수수위60분현황.xlsx","19993","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-26하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-26하수수위60분현황.xlsx","19978","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-27하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-27하수수위60분현황.xlsx","20008","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-28하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-28하수수위60분현황.xlsx","20007","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-29하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-29하수수위60분현황.xlsx","20032","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-30하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-30하수수위60분현황.xlsx","20019","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-03-31하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-03-31하수수위60분현황.xlsx","20002","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-04-01하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-04-01하수수위60분현황.xlsx","19931","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-04-02하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-04-02하수수위60분현황.xlsx","19906","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2023-04-03하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2023-04-03하수수위60분현황.xlsx","19917","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
